m_idx,a_idx,z_idx,m_val,a_val,z_val,c,m_prime,a_prime,adjust_flag
41,27,1,28.4626,47.929,1.2,2.11091,27.8363,50.3254,0
42,27,1,30.7464,47.929,1.2,2.16972,30.0841,50.3254,0
43,27,1,33.1415,47.929,1.2,2.23054,32.4424,50.3254,0
44,27,1,35.6507,47.929,1.2,2.29342,34.9138,50.3254,0
45,27,1,38.2766,47.929,1.2,2.35842,37.5009,50.3254,0
46,27,1,41.0218,47.929,1.2,2.42557,40.2064,50.3254,0
47,27,1,43.889,47.929,1.2,2.49495,43.0329,50.3254,0
48,27,1,46.8809,47.929,1.2,2.56659,45.9831,50.3254,0
49,27,1,50,47.929,1.2,2.64056,49.0594,50.3254,0
0,28,1,-2,51.545,1.2,1.03647,-1.85647,54.1223,0
1,28,1,-1.99956,51.545,1.2,1.03652,-1.85607,54.1223,0
2,28,1,-1.99646,51.545,1.2,1.03691,-1.85334,54.1223,0
3,28,1,-1.98807,51.545,1.2,1.03794,-1.84588,54.1223,0
4,28,1,-1.97171,51.545,1.2,1.03982,-1.83125,54.1223,0
5,28,1,-1.94475,51.545,1.2,1.04291,-1.80711,54.1223,0
6,28,1,-1.90453,51.545,1.2,1.0475,-1.77108,54.1223,0
7,28,1,-1.8484,51.545,1.2,1.05333,-1.72021,54.1223,0
8,28,1,-1.7737,51.545,1.2,1.06082,-1.65226,54.1223,0
9,28,1,-1.67779,51.545,1.2,1.06986,-1.56442,54.1223,0
10,28,1,-1.55801,51.545,1.2,1.08033,-1.45392,54.1223,0
11,28,1,-1.41171,51.545,1.2,1.0924,-1.31823,54.1223,0
12,28,1,-1.23624,51.545,1.2,1.10602,-1.15462,54.1223,0
13,28,1,-1.02894,51.545,1.2,1.12113,-0.960359,54.1223,0
14,28,1,-0.787172,51.545,1.2,1.13768,-0.732728,54.1223,0
15,28,1,-0.508275,51.545,1.2,1.15565,-0.469009,54.1223,0
16,28,1,-0.189598,51.545,1.2,1.175,-0.166492,54.1223,0
17,28,1,0.17151,51.545,1.2,1.19569,0.177532,54.1223,0
18,28,1,0.577701,51.545,1.2,1.21755,0.565926,54.1223,0
19,28,1,1.03163,51.545,1.2,1.24066,1.00128,54.1223,0
20,28,1,1.53594,51.545,1.2,1.26509,1.48621,54.1223,0
21,28,1,2.09329,51.545,1.2,1.29084,2.02339,54.1223,0
22,28,1,2.70634,51.545,1.2,1.31791,2.61549,54.1223,0
23,28,1,3.37773,51.545,1.2,1.3463,3.2652,54.1223,0
24,28,1,4.11011,51.545,1.2,1.37604,3.97517,54.1223,0
25,28,1,4.90614,51.545,1.2,1.40712,4.74807,54.1223,0
26,28,1,5.76846,51.545,1.2,1.43958,5.58657,54.1223,0
27,28,1,6.69974,51.545,1.2,1.47343,6.49331,54.1223,0
28,28,1,7.70262,51.545,1.2,1.50868,7.47097,54.1223,0
29,28,1,8.77976,51.545,1.2,1.54538,8.52217,54.1223,0
30,28,1,9.9338,51.545,1.2,1.58356,9.64959,54.1223,0
31,28,1,11.1674,51.545,1.2,1.62323,10.8559,54.1223,0
32,28,1,12.4832,51.545,1.2,1.66444,12.1436,54.1223,0
33,28,1,13.8839,51.545,1.2,1.70722,13.5155,54.1223,0
34,28,1,15.3721,51.545,1.2,1.75161,14.9742,54.1223,0
35,28,1,16.9504,51.545,1.2,1.79765,16.5223,54.1223,0
36,28,1,18.6216,51.545,1.2,1.84538,18.1625,54.1223,0
37,28,1,20.3883,51.545,1.2,1.89484,19.8973,54.1223,0
38,28,1,22.253,51.545,1.2,1.94608,21.7295,54.1223,0
39,28,1,24.2186,51.545,1.2,1.99914,23.6616,54.1223,0
40,28,1,26.2875,51.545,1.2,2.05407,25.6963,54.1223,0
41,28,1,28.4626,51.545,1.2,2.11091,27.8363,54.1223,0
42,28,1,30.7464,51.545,1.2,2.16972,30.0841,54.1223,0
43,28,1,33.1415,51.545,1.2,2.23054,32.4424,54.1223,0
44,28,1,35.6507,51.545,1.2,2.29342,34.9138,54.1223,0
45,28,1,38.2766,51.545,1.2,2.35842,37.5009,54.1223,0
46,28,1,41.0218,51.545,1.2,2.42557,40.2064,54.1223,0
47,28,1,43.889,51.545,1.2,2.49495,43.0329,54.1223,0
48,28,1,46.8809,51.545,1.2,2.56659,45.9831,54.1223,0
49,28,1,50,51.545,1.2,2.64056,49.0594,54.1223,0
0,29,1,-2,55.2926,1.2,1.03647,-1.85647,58.0572,0
1,29,1,-1.99956,55.2926,1.2,1.03652,-1.85607,58.0572,0
2,29,1,-1.99646,55.2926,1.2,1.03691,-1.85334,58.0572,0
3,29,1,-1.98807,55.2926,1.2,1.03794,-1.84588,58.0572,0
4,29,1,-1.97171,55.2926,1.2,1.03982,-1.83125,58.0572,0
5,29,1,-1.94475,55.2926,1.2,1.04291,-1.80711,58.0572,0
6,29,1,-1.90453,55.2926,1.2,1.0475,-1.77108,58.0572,0
7,29,1,-1.8484,55.2926,1.2,1.05333,-1.72021,58.0572,0
8,29,1,-1.7737,55.2926,1.2,1.06082,-1.65226,58.0572,0
9,29,1,-1.67779,55.2926,1.2,1.06986,-1.56442,58.0572,0
10,29,1,-1.55801,55.2926,1.2,1.08033,-1.45392,58.0572,0
11,29,1,-1.41171,55.2926,1.2,1.0924,-1.31823,58.0572,0
12,29,1,-1.23624,55.2926,1.2,1.10602,-1.15462,58.0572,0
13,29,1,-1.02894,55.2926,1.2,1.12113,-0.960359,58.0572,0
14,29,1,-0.787172,55.2926,1.2,1.13768,-0.732728,58.0572,0
15,29,1,-0.508275,55.2926,1.2,1.15565,-0.469009,58.0572,0
16,29,1,-0.189598,55.2926,1.2,1.175,-0.166492,58.0572,0
17,29,1,0.17151,55.2926,1.2,1.19569,0.177532,58.0572,0
18,29,1,0.577701,55.2926,1.2,1.21755,0.565926,58.0572,0
19,29,1,1.03163,55.2926,1.2,1.24066,1.00128,58.0572,0
20,29,1,1.53594,55.2926,1.2,1.26509,1.48621,58.0572,0
21,29,1,2.09329,55.2926,1.2,1.29084,2.02339,58.0572,0
22,29,1,2.70634,55.2926,1.2,1.31791,2.61549,58.0572,0
23,29,1,3.37773,55.2926,1.2,1.3463,3.2652,58.0572,0
24,29,1,4.11011,55.2926,1.2,1.37604,3.97517,58.0572,0
25,29,1,4.90614,55.2926,1.2,1.40712,4.74807,58.0572,0
26,29,1,5.76846,55.2926,1.2,1.43958,5.58657,58.0572,0
27,29,1,6.69974,55.2926,1.2,1.47343,6.49331,58.0572,0
28,29,1,7.70262,55.2926,1.2,1.50868,7.47097,58.0572,0
29,29,1,8.77976,55.2926,1.2,1.54538,8.52217,58.0572,0
30,29,1,9.9338,55.2926,1.2,1.58356,9.64959,58.0572,0
31,29,1,11.1674,55.2926,1.2,1.62323,10.8559,58.0572,0
32,29,1,12.4832,55.2926,1.2,1.66444,12.1436,58.0572,0
33,29,1,13.8839,55.2926,1.2,1.70722,13.5155,58.0572,0
34,29,1,15.3721,55.2926,1.2,1.75161,14.9742,58.0572,0
35,29,1,16.9504,55.2926,1.2,1.79765,16.5223,58.0572,0
36,29,1,18.6216,55.2926,1.2,1.84538,18.1625,58.0572,0
37,29,1,20.3883,55.2926,1.2,1.89484,19.8973,58.0572,0
38,29,1,22.253,55.2926,1.2,1.94608,21.7295,58.0572,0
39,29,1,24.2186,55.2926,1.2,1.99914,23.6616,58.0572,0
40,29,1,26.2875,55.2926,1.2,2.05407,25.6963,58.0572,0
41,29,1,28.4626,55.2926,1.2,2.11091,27.8363,58.0572,0
42,29,1,30.7464,55.2926,1.2,2.16972,30.0841,58.0572,0
43,29,1,33.1415,55.2926,1.2,2.23054,32.4424,58.0572,0
44,29,1,35.6507,55.2926,1.2,2.29342,34.9138,58.0572,0
45,29,1,38.2766,55.2926,1.2,2.35842,37.5009,58.0572,0
46,29,1,41.0218,55.2926,1.2,2.42557,40.2064,58.0572,0
47,29,1,43.889,55.2926,1.2,2.49495,43.0329,58.0572,0
48,29,1,46.8809,55.2926,1.2,2.56659,45.9831,58.0572,0
49,29,1,50,55.2926,1.2,2.64056,49.0594,58.0572,0
0,30,1,-2,59.1716,1.2,1.03647,-1.85647,62.1302,0
1,30,1,-1.99956,59.1716,1.2,1.03652,-1.85607,62.1302,0
2,30,1,-1.99646,59.1716,1.2,1.03691,-1.85334,62.1302,0
3,30,1,-1.98807,59.1716,1.2,1.03794,-1.84588,62.1302,0
4,30,1,-1.97171,59.1716,1.2,1.03982,-1.83125,62.1302,0
5,30,1,-1.94475,59.1716,1.2,1.04291,-1.80711,62.1302,0
6,30,1,-1.90453,59.1716,1.2,1.0475,-1.77108,62.1302,0
7,30,1,-1.8484,59.1716,1.2,1.05333,-1.72021,62.1302,0
8,30,1,-1.7737,59.1716,1.2,1.06082,-1.65226,62.1302,0
9,30,1,-1.67779,59.1716,1.2,1.06986,-1.56442,62.1302,0
10,30,1,-1.55801,59.1716,1.2,1.08033,-1.45392,62.1302,0
11,30,1,-1.41171,59.1716,1.2,1.0924,-1.31823,62.1302,0
12,30,1,-1.23624,59.1716,1.2,1.10602,-1.15462,62.1302,0
13,30,1,-1.02894,59.1716,1.2,1.12113,-0.960359,62.1302,0
14,30,1,-0.787172,59.1716,1.2,1.13768,-0.732728,62.1302,0
15,30,1,-0.508275,59.1716,1.2,1.15565,-0.469009,62.1302,0
16,30,1,-0.189598,59.1716,1.2,1.175,-0.166492,62.1302,0
17,30,1,0.17151,59.1716,1.2,1.19569,0.177532,62.1302,0
18,30,1,0.577701,59.1716,1.2,1.21755,0.565926,62.1302,0
19,30,1,1.03163,59.1716,1.2,1.24066,1.00128,62.1302,0
20,30,1,1.53594,59.1716,1.2,1.26509,1.48621,62.1302,0
21,30,1,2.09329,59.1716,1.2,1.29084,2.02339,62.1302,0
22,30,1,2.70634,59.1716,1.2,1.31791,2.61549,62.1302,0
23,30,1,3.37773,59.1716,1.2,1.3463,3.2652,62.1302,0
24,30,1,4.11011,59.1716,1.2,1.37604,3.97517,62.1302,0
25,30,1,4.90614,59.1716,1.2,1.40712,4.74807,62.1302,0
26,30,1,5.76846,59.1716,1.2,1.43958,5.58657,62.1302,0
27,30,1,6.69974,59.1716,1.2,1.47343,6.49331,62.1302,0
28,30,1,7.70262,59.1716,1.2,1.50868,7.47097,62.1302,0
29,30,1,8.77976,59.1716,1.2,1.54538,8.52217,62.1302,0
30,30,1,9.9338,59.1716,1.2,1.58356,9.64959,62.1302,0
31,30,1,11.1674,59.1716,1.2,1.62323,10.8559,62.1302,0
32,30,1,12.4832,59.1716,1.2,1.66444,12.1436,62.1302,0
33,30,1,13.8839,59.1716,1.2,1.70722,13.5155,62.1302,0
34,30,1,15.3721,59.1716,1.2,1.75161,14.9742,62.1302,0
35,30,1,16.9504,59.1716,1.2,1.79765,16.5223,62.1302,0
36,30,1,18.6216,59.1716,1.2,1.84538,18.1625,62.1302,0
37,30,1,20.3883,59.1716,1.2,1.89484,19.8973,62.1302,0
38,30,1,22.253,59.1716,1.2,1.94608,21.7295,62.1302,0
39,30,1,24.2186,59.1716,1.2,1.99914,23.6616,62.1302,0
40,30,1,26.2875,59.1716,1.2,2.05407,25.6963,62.1302,0
41,30,1,28.4626,59.1716,1.2,2.11091,27.8363,62.1302,0
42,30,1,30.7464,59.1716,1.2,2.16972,30.0841,62.1302,0
43,30,1,33.1415,59.1716,1.2,2.23054,32.4424,62.1302,0
44,30,1,35.6507,59.1716,1.2,2.29342,34.9138,62.1302,0
45,30,1,38.2766,59.1716,1.2,2.35842,37.5009,62.1302,0
46,30,1,41.0218,59.1716,1.2,2.42557,40.2064,62.1302,0
47,30,1,43.889,59.1716,1.2,2.49495,43.0329,62.1302,0
48,30,1,46.8809,59.1716,1.2,2.56659,45.9831,62.1302,0
49,30,1,50,59.1716,1.2,2.64056,49.0594,62.1302,0
0,31,1,-2,63.1821,1.2,1.03647,-1.85647,66.3412,0
1,31,1,-1.99956,63.1821,1.2,1.03652,-1.85607,66.3412,0
2,31,1,-1.99646,63.1821,1.2,1.03691,-1.85334,66.3412,0
3,31,1,-1.98807,63.1821,1.2,1.03794,-1.84588,66.3412,0
4,31,1,-1.97171,63.1821,1.2,1.03982,-1.83125,66.3412,0
5,31,1,-1.94475,63.1821,1.2,1.04291,-1.80711,66.3412,0
6,31,1,-1.90453,63.1821,1.2,1.0475,-1.77108,66.3412,0
7,31,1,-1.8484,63.1821,1.2,1.05333,-1.72021,66.3412,0
8,31,1,-1.7737,63.1821,1.2,1.06082,-1.65226,66.3412,0
9,31,1,-1.67779,63.1821,1.2,1.06986,-1.56442,66.3412,0
10,31,1,-1.55801,63.1821,1.2,1.08033,-1.45392,66.3412,0
11,31,1,-1.41171,63.1821,1.2,1.0924,-1.31823,66.3412,0
12,31,1,-1.23624,63.1821,1.2,1.10602,-1.15462,66.3412,0
13,31,1,-1.02894,63.1821,1.2,1.12113,-0.960359,66.3412,0
14,31,1,-0.787172,63.1821,1.2,1.13768,-0.732728,66.3412,0
15,31,1,-0.508275,63.1821,1.2,1.15565,-0.469009,66.3412,0
16,31,1,-0.189598,63.1821,1.2,1.175,-0.166492,66.3412,0
17,31,1,0.17151,63.1821,1.2,1.19569,0.177532,66.3412,0
18,31,1,0.577701,63.1821,1.2,1.21755,0.565926,66.3412,0
19,31,1,1.03163,63.1821,1.2,1.24066,1.00128,66.3412,0
20,31,1,1.53594,63.1821,1.2,1.26509,1.48621,66.3412,0
21,31,1,2.09329,63.1821,1.2,1.29084,2.02339,66.3412,0
22,31,1,2.70634,63.1821,1.2,1.31791,2.61549,66.3412,0
23,31,1,3.37773,63.1821,1.2,1.3463,3.2652,66.3412,0
24,31,1,4.11011,63.1821,1.2,1.37604,3.97517,66.3412,0
25,31,1,4.90614,63.1821,1.2,1.40712,4.74807,66.3412,0
26,31,1,5.76846,63.1821,1.2,1.43958,5.58657,66.3412,0
27,31,1,6.69974,63.1821,1.2,1.47343,6.49331,66.3412,0
28,31,1,7.70262,63.1821,1.2,1.50868,7.47097,66.3412,0
29,31,1,8.77976,63.1821,1.2,1.54538,8.52217,66.3412,0
30,31,1,9.9338,63.1821,1.2,1.58356,9.64959,66.3412,0
31,31,1,11.1674,63.1821,1.2,1.62323,10.8559,66.3412,0
32,31,1,12.4832,63.1821,1.2,1.66444,12.1436,66.3412,0
33,31,1,13.8839,63.1821,1.2,1.70722,13.5155,66.3412,0
34,31,1,15.3721,63.1821,1.2,1.75161,14.9742,66.3412,0
35,31,1,16.9504,63.1821,1.2,1.79765,16.5223,66.3412,0
36,31,1,18.6216,63.1821,1.2,1.84538,18.1625,66.3412,0
37,31,1,20.3883,63.1821,1.2,1.89484,19.8973,66.3412,0
38,31,1,22.253,63.1821,1.2,1.94608,21.7295,66.3412,0
39,31,1,24.2186,63.1821,1.2,1.99914,23.6616,66.3412,0
40,31,1,26.2875,63.1821,1.2,2.05407,25.6963,66.3412,0
41,31,1,28.4626,63.1821,1.2,2.11091,27.8363,66.3412,0
42,31,1,30.7464,63.1821,1.2,2.16972,30.0841,66.3412,0
43,31,1,33.1415,63.1821,1.2,2.23054,32.4424,66.3412,0
44,31,1,35.6507,63.1821,1.2,2.29342,34.9138,66.3412,0
45,31,1,38.2766,63.1821,1.2,2.35842,37.5009,66.3412,0
46,31,1,41.0218,63.1821,1.2,2.42557,40.2064,66.3412,0
47,31,1,43.889,63.1821,1.2,2.49495,43.0329,66.3412,0
48,31,1,46.8809,63.1821,1.2,2.56659,45.9831,66.3412,0
49,31,1,50,63.1821,1.2,2.64056,49.0594,66.3412,0
0,32,1,-2,67.3241,1.2,1.03647,-1.85647,70.6903,0
1,32,1,-1.99956,67.3241,1.2,1.03652,-1.85607,70.6903,0
2,32,1,-1.99646,67.3241,1.2,1.03691,-1.85334,70.6903,0
3,32,1,-1.98807,67.3241,1.2,1.03794,-1.84588,70.6903,0
4,32,1,-1.97171,67.3241,1.2,1.03982,-1.83125,70.6903,0
5,32,1,-1.94475,67.3241,1.2,1.04291,-1.80711,70.6903,0
6,32,1,-1.90453,67.3241,1.2,1.0475,-1.77108,70.6903,0
7,32,1,-1.8484,67.3241,1.2,1.05333,-1.72021,70.6903,0
8,32,1,-1.7737,67.3241,1.2,1.06082,-1.65226,70.6903,0
9,32,1,-1.67779,67.3241,1.2,1.06986,-1.56442,70.6903,0
10,32,1,-1.55801,67.3241,1.2,1.08033,-1.45392,70.6903,0
11,32,1,-1.41171,67.3241,1.2,1.0924,-1.31823,70.6903,0
12,32,1,-1.23624,67.3241,1.2,1.10602,-1.15462,70.6903,0
13,32,1,-1.02894,67.3241,1.2,1.12113,-0.960359,70.6903,0
14,32,1,-0.787172,67.3241,1.2,1.13768,-0.732728,70.6903,0
15,32,1,-0.508275,67.3241,1.2,1.15565,-0.469009,70.6903,0
16,32,1,-0.189598,67.3241,1.2,1.175,-0.166492,70.6903,0
17,32,1,0.17151,67.3241,1.2,1.19569,0.177532,70.6903,0
18,32,1,0.577701,67.3241,1.2,1.21755,0.565926,70.6903,0
19,32,1,1.03163,67.3241,1.2,1.24066,1.00128,70.6903,0
20,32,1,1.53594,67.3241,1.2,1.26509,1.48621,70.6903,0
21,32,1,2.09329,67.3241,1.2,1.29084,2.02339,70.6903,0
22,32,1,2.70634,67.3241,1.2,1.31791,2.61549,70.6903,0
23,32,1,3.37773,67.3241,1.2,1.3463,3.2652,70.6903,0
24,32,1,4.11011,67.3241,1.2,1.37604,3.97517,70.6903,0
25,32,1,4.90614,67.3241,1.2,1.40712,4.74807,70.6903,0
26,32,1,5.76846,67.3241,1.2,1.43958,5.58657,70.6903,0
27,32,1,6.69974,67.3241,1.2,1.47343,6.49331,70.6903,0
28,32,1,7.70262,67.3241,1.2,1.50868,7.47097,70.6903,0
29,32,1,8.77976,67.3241,1.2,1.54538,8.52217,70.6903,0
30,32,1,9.9338,67.3241,1.2,1.58356,9.64959,70.6903,0
31,32,1,11.1674,67.3241,1.2,1.62323,10.8559,70.6903,0
32,32,1,12.4832,67.3241,1.2,1.66444,12.1436,70.6903,0
33,32,1,13.8839,67.3241,1.2,1.70722,13.5155,70.6903,0
34,32,1,15.3721,67.3241,1.2,1.75161,14.9742,70.6903,0
35,32,1,16.9504,67.3241,1.2,1.79765,16.5223,70.6903,0
36,32,1,18.6216,67.3241,1.2,1.84538,18.1625,70.6903,0
37,32,1,20.3883,67.3241,1.2,1.89484,19.8973,70.6903,0
38,32,1,22.253,67.3241,1.2,1.94608,21.7295,70.6903,0
39,32,1,24.2186,67.3241,1.2,1.99914,23.6616,70.6903,0
40,32,1,26.2875,67.3241,1.2,2.05407,25.6963,70.6903,0
41,32,1,28.4626,67.3241,1.2,2.11091,27.8363,70.6903,0
42,32,1,30.7464,67.3241,1.2,2.16972,30.0841,70.6903,0
43,32,1,33.1415,67.3241,1.2,2.23054,32.4424,70.6903,0
44,32,1,35.6507,67.3241,1.2,2.29342,34.9138,70.6903,0
45,32,1,38.2766,67.3241,1.2,2.35842,37.5009,70.6903,0
46,32,1,41.0218,67.3241,1.2,2.42557,40.2064,70.6903,0
47,32,1,43.889,67.3241,1.2,2.49495,43.0329,70.6903,0
48,32,1,46.8809,67.3241,1.2,2.56659,45.9831,70.6903,0
49,32,1,50,67.3241,1.2,2.64056,49.0594,70.6903,0
0,33,1,-2,71.5976,1.2,1.03647,-1.85647,75.1775,0
1,33,1,-1.99956,71.5976,1.2,1.03652,-1.85607,75.1775,0
2,33,1,-1.99646,71.5976,1.2,1.03691,-1.85334,75.1775,0
3,33,1,-1.98807,71.5976,1.2,1.03794,-1.84588,75.1775,0
4,33,1,-1.97171,71.5976,1.2,1.03982,-1.83125,75.1775,0
5,33,1,-1.94475,71.5976,1.2,1.04291,-1.80711,75.1775,0
6,33,1,-1.90453,71.5976,1.2,1.0475,-1.77108,75.1775,0
7,33,1,-1.8484,71.5976,1.2,1.05333,-1.72021,75.1775,0
8,33,1,-1.7737,71.5976,1.2,1.06082,-1.65226,75.1775,0
9,33,1,-1.67779,71.5976,1.2,1.06986,-1.56442,75.1775,0
10,33,1,-1.55801,71.5976,1.2,1.08033,-1.45392,75.1775,0
11,33,1,-1.41171,71.5976,1.2,1.0924,-1.31823,75.1775,0
12,33,1,-1.23624,71.5976,1.2,1.10602,-1.15462,75.1775,0
13,33,1,-1.02894,71.5976,1.2,1.12113,-0.960359,75.1775,0
14,33,1,-0.787172,71.5976,1.2,1.13768,-0.732728,75.1775,0
15,33,1,-0.508275,71.5976,1.2,1.15565,-0.469009,75.1775,0
16,33,1,-0.189598,71.5976,1.2,1.175,-0.166492,75.1775,0
17,33,1,0.17151,71.5976,1.2,1.19569,0.177532,75.1775,0
18,33,1,0.577701,71.5976,1.2,1.21755,0.565926,75.1775,0
19,33,1,1.03163,71.5976,1.2,1.24066,1.00128,75.1775,0
20,33,1,1.53594,71.5976,1.2,1.26509,1.48621,75.1775,0
21,33,1,2.09329,71.5976,1.2,1.29084,2.02339,75.1775,0
22,33,1,2.70634,71.5976,1.2,1.31791,2.61549,75.1775,0
23,33,1,3.37773,71.5976,1.2,1.3463,3.2652,75.1775,0
24,33,1,4.11011,71.5976,1.2,1.37604,3.97517,75.1775,0
25,33,1,4.90614,71.5976,1.2,1.40712,4.74807,75.1775,0
26,33,1,5.76846,71.5976,1.2,1.43958,5.58657,75.1775,0
27,33,1,6.69974,71.5976,1.2,1.47343,6.49331,75.1775,0
28,33,1,7.70262,71.5976,1.2,1.50868,7.47097,75.1775,0
29,33,1,8.77976,71.5976,1.2,1.54538,8.52217,75.1775,0
30,33,1,9.9338,71.5976,1.2,1.58356,9.64959,75.1775,0
31,33,1,11.1674,71.5976,1.2,1.62323,10.8559,75.1775,0
32,33,1,12.4832,71.5976,1.2,1.66444,12.1436,75.1775,0
33,33,1,13.8839,71.5976,1.2,1.70722,13.5155,75.1775,0
34,33,1,15.3721,71.5976,1.2,1.75161,14.9742,75.1775,0
35,33,1,16.9504,71.5976,1.2,1.79765,16.5223,75.1775,0
36,33,1,18.6216,71.5976,1.2,1.84538,18.1625,75.1775,0
37,33,1,20.3883,71.5976,1.2,1.89484,19.8973,75.1775,0
38,33,1,22.253,71.5976,1.2,1.94608,21.7295,75.1775,0
39,33,1,24.2186,71.5976,1.2,1.99914,23.6616,75.1775,0
40,33,1,26.2875,71.5976,1.2,2.05407,25.6963,75.1775,0
41,33,1,28.4626,71.5976,1.2,2.11091,27.8363,75.1775,0
42,33,1,30.7464,71.5976,1.2,2.16972,30.0841,75.1775,0
43,33,1,33.1415,71.5976,1.2,2.23054,32.4424,75.1775,0
44,33,1,35.6507,71.5976,1.2,2.29342,34.9138,75.1775,0
45,33,1,38.2766,71.5976,1.2,2.35842,37.5009,75.1775,0
46,33,1,41.0218,71.5976,1.2,2.42557,40.2064,75.1775,0
47,33,1,43.889,71.5976,1.2,2.49495,43.0329,75.1775,0
48,33,1,46.8809,71.5976,1.2,2.56659,45.9831,75.1775,0
49,33,1,50,71.5976,1.2,2.64056,49.0594,75.1775,0
0,34,1,-2,76.0026,1.2,1.03647,-1.85647,79.8028,0
1,34,1,-1.99956,76.0026,1.2,1.03652,-1.85607,79.8028,0
2,34,1,-1.99646,76.0026,1.2,1.03691,-1.85334,79.8028,0
3,34,1,-1.98807,76.0026,1.2,1.03794,-1.84588,79.8028,0
4,34,1,-1.97171,76.0026,1.2,1.03982,-1.83125,79.8028,0
5,34,1,-1.94475,76.0026,1.2,1.04291,-1.80711,79.8028,0
6,34,1,-1.90453,76.0026,1.2,1.0475,-1.77108,79.8028,0
7,34,1,-1.8484,76.0026,1.2,1.05333,-1.72021,79.8028,0
8,34,1,-1.7737,76.0026,1.2,1.06082,-1.65226,79.8028,0
9,34,1,-1.67779,76.0026,1.2,1.06986,-1.56442,79.8028,0
10,34,1,-1.55801,76.0026,1.2,1.08033,-1.45392,79.8028,0
11,34,1,-1.41171,76.0026,1.2,1.0924,-1.31823,79.8028,0
12,34,1,-1.23624,76.0026,1.2,1.10602,-1.15462,79.8028,0
13,34,1,-1.02894,76.0026,1.2,1.12113,-0.960359,79.8028,0
14,34,1,-0.787172,76.0026,1.2,1.13768,-0.732728,79.8028,0
15,34,1,-0.508275,76.0026,1.2,1.15565,-0.469009,79.8028,0
16,34,1,-0.189598,76.0026,1.2,1.175,-0.166492,79.8028,0
17,34,1,0.17151,76.0026,1.2,1.19569,0.177532,79.8028,0
18,34,1,0.577701,76.0026,1.2,1.21755,0.565926,79.8028,0
19,34,1,1.03163,76.0026,1.2,1.24066,1.00128,79.8028,0
20,34,1,1.53594,76.0026,1.2,1.26509,1.48621,79.8028,0
21,34,1,2.09329,76.0026,1.2,1.29084,2.02339,79.8028,0
22,34,1,2.70634,76.0026,1.2,1.31791,2.61549,79.8028,0
23,34,1,3.37773,76.0026,1.2,1.3463,3.2652,79.8028,0
24,34,1,4.11011,76.0026,1.2,1.37604,3.97517,79.8028,0
25,34,1,4.90614,76.0026,1.2,1.40712,4.74807,79.8028,0
26,34,1,5.76846,76.0026,1.2,1.43958,5.58657,79.8028,0
27,34,1,6.69974,76.0026,1.2,1.47343,6.49331,79.8028,0
28,34,1,7.70262,76.0026,1.2,1.50868,7.47097,79.8028,0
29,34,1,8.77976,76.0026,1.2,1.54538,8.52217,79.8028,0
30,34,1,9.9338,76.0026,1.2,1.58356,9.64959,79.8028,0
31,34,1,11.1674,76.0026,1.2,1.62323,10.8559,79.8028,0
32,34,1,12.4832,76.0026,1.2,1.66444,12.1436,79.8028,0
33,34,1,13.8839,76.0026,1.2,1.70722,13.5155,79.8028,0
34,34,1,15.3721,76.0026,1.2,1.75161,14.9742,79.8028,0
35,34,1,16.9504,76.0026,1.2,1.79765,16.5223,79.8028,0
36,34,1,18.6216,76.0026,1.2,1.84538,18.1625,79.8028,0
37,34,1,20.3883,76.0026,1.2,1.89484,19.8973,79.8028,0
38,34,1,22.253,76.0026,1.2,1.94608,21.7295,79.8028,0
39,34,1,24.2186,76.0026,1.2,1.99914,23.6616,79.8028,0
40,34,1,26.2875,76.0026,1.2,2.05407,25.6963,79.8028,0
41,34,1,28.4626,76.0026,1.2,2.11091,27.8363,79.8028,0
42,34,1,30.7464,76.0026,1.2,2.16972,30.0841,79.8028,0
43,34,1,33.1415,76.0026,1.2,2.23054,32.4424,79.8028,0
44,34,1,35.6507,76.0026,1.2,2.29342,34.9138,79.8028,0
45,34,1,38.2766,76.0026,1.2,2.35842,37.5009,79.8028,0
46,34,1,41.0218,76.0026,1.2,2.42557,40.2064,79.8028,0
47,34,1,43.889,76.0026,1.2,2.49495,43.0329,79.8028,0
48,34,1,46.8809,76.0026,1.2,2.56659,45.9831,79.8028,0
49,34,1,50,76.0026,1.2,2.64056,49.0594,79.8028,0
0,35,1,-2,80.5391,1.2,1.03647,-1.85647,84.5661,0
1,35,1,-1.99956,80.5391,1.2,1.03652,-1.85607,84.5661,0
2,35,1,-1.99646,80.5391,1.2,1.03691,-1.85334,84.5661,0
3,35,1,-1.98807,80.5391,1.2,1.03794,-1.84588,84.5661,0
4,35,1,-1.97171,80.5391,1.2,1.03982,-1.83125,84.5661,0
5,35,1,-1.94475,80.5391,1.2,1.04291,-1.80711,84.5661,0
6,35,1,-1.90453,80.5391,1.2,1.0475,-1.77108,84.5661,0
7,35,1,-1.8484,80.5391,1.2,1.05333,-1.72021,84.5661,0
8,35,1,-1.7737,80.5391,1.2,1.06082,-1.65226,84.5661,0
9,35,1,-1.67779,80.5391,1.2,1.06986,-1.56442,84.5661,0
10,35,1,-1.55801,80.5391,1.2,1.08033,-1.45392,84.5661,0
11,35,1,-1.41171,80.5391,1.2,1.0924,-1.31823,84.5661,0
12,35,1,-1.23624,80.5391,1.2,1.10602,-1.15462,84.5661,0
13,35,1,-1.02894,80.5391,1.2,1.12113,-0.960359,84.5661,0
